Land,Code,Label,Ausfuhr: Wert,Einfuhr: Wert
Dänemark,WA33,"Etherische Öle, Riech-, Schönheitsmittel",2182000000,314900000
Dänemark,WA34,"Seifen, Waschmittel usw.",1824484000,1237128000
Dänemark,WA35,"Eiweißstoffe, Klebstoffe, Enzyme",1243456000,2680352000
Dänemark,WA36,"Sprengstoffe, pyrotechnische Artikel usw.",84167000,9146000
Dänemark,WA37,Photochemische Erzeugnisse,217392000,9494000
Dänemark,WA38,Verschiedene Erzeugnisse der Chemischen Industrie,4396656000,1692367000
Dänemark,WA39,Kunststoffe und Waren daraus,15995784000,6437408000
Dänemark,WA40,Kautschuk und Waren daraus,4193432000,766795000
Dänemark,WA41,"Häute, Felle, Leder",372728000,192660000
Dänemark,WA42,"Lederwaren, Sattlerwaren",527702000,233553000
Dänemark,WA43,"Pelzfelle, künstliches Pelzwerk",37110000,44831000
Dänemark,WA44,"Holz, Holzwaren, Holzkohle",5107844000,3890459000
Dänemark,WA45,"Kork, Korkwaren",10472000,1016000
Dänemark,WA46,"Flechtwaren, Korbmacherwaren",11877000,5433000
Dänemark,WA47,"Halbstoffe aus Holz usw., Papierabfall",146525000,906083000
Dänemark,WA48,"Papier, Pappe und Waren daraus",5939644000,2208060000
Dänemark,WA49,"Bücher, Zeitungen, Bilddrucke usw.",1674354000,288174000
Dänemark,WA50,Seide,3170000,161000
Dänemark,WA51,"Wolle, feine und grobe Tierhaare",208360000,53713000
Dänemark,WA52,Baumwolle,86539000,9771000
Dänemark,WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",10329000,1292000
Dänemark,WA54,Synthetisches oder künstliches Filament,258974000,130292000
Dänemark,WA55,Synthetische oder künstliche Spinnfaser,146129000,1016096000
Dänemark,WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",788493000,709729000
Dänemark,WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",142828000,412400000
Dänemark,WA58,"Spezialgewebe, Spitzen, Tapisserien",73725000,22927000
Dänemark,WA59,"Getränkte, bestrichene usw. Gewebe",476114000,59667000
Dänemark,WA60,Gewirke und Gestricke,89817000,86524000
Dänemark,WA61,"Bekleidung usw. aus Gewirken, Gestricken",2377824000,1766815000
Dänemark,WA62,"Andere Bekleidung, Bekleidungszubehör",2397202000,1724267000
Dänemark,WA63,"Andere Konfektion, Spinnstoffwaren usw.",927047000,606774000
Dänemark,WA64,"Schuhe, Gamaschen, ähnliche Waren",2294580000,1061971000
Dänemark,WA65,Kopfbedeckungen und Teile davon,165186000,26368000
Dänemark,WA66,"Schirme, Gehstöcke usw., Peitschen",18723000,4516000
Dänemark,WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",42272000,12731000
Dänemark,WA68,"Waren aus Steinen, Gips, Zement usw.",1966803000,711614000
Dänemark,WA69,Keramische Waren,851605000,339957000
Dänemark,WA70,Glas und Glaswaren,2202581000,671125000
Dänemark,WA71,"Perlen, Edelsteine, Edelmetalle",790727000,1206891000
Dänemark,WA72,Eisen und Stahl,6498835000,4096751000
Dänemark,WA73,Waren aus Eisen oder Stahl,10519060000,5474258000
Dänemark,WA74,Kupfer und Waren daraus,2261320000,1695788000
Dänemark,WA75,Nickel und Waren daraus,83135000,31260000
Dänemark,WA76,Aluminium und Waren daraus,4021325000,4176730000
Dänemark,WA78,Blei und Waren daraus,10856000,20506000
Dänemark,WA79,Zink und Waren daraus,335374000,68650000
Dänemark,WA80,Zinn und Waren daraus,22892000,2840000
Dänemark,WA81,"Andere unedle Metalle, Cermets usw.",110069000,28092000
Dänemark,WA82,"Werkzeuge, Schneidwaren, Essbestecke",1867712000,229630000
Dänemark,WA83,Verschiedene Waren aus unedlen Metallen,1845520000,938705000
Dänemark,WA84,"Maschinen, Apparate, mechanische Geräte",47499851000,21702658000
Dänemark,WA85,Elektrotechnische Erzeugnisse,29416848000,15739035000
Dänemark,WA86,Schienenfahrzeuge,883949000,212571000
Dänemark,WA87,"Kraftfahrzeuge, Landfahrzeuge",37146792000,12857353000
Dänemark,WA88,"Luftfahrzeuge, Raumfahrzeuge",2081677000,232688000
Dänemark,WA89,Wasserfahrzeuge,2034670000,779848000
Dänemark,WA90,"Optische, photografische usw. Erzeugnisse",9578598000,6750233000
Dänemark,WA91,Uhrmacherwaren,269147000,72399000
Dänemark,WA92,Musikinstrumente,151473000,121070000
Dänemark,WA93,Waffen und Munition,153012000,11020000
Dänemark,WA94,"Möbel, Beleuchtungskörper usw.",3336802000,4847269000
Dänemark,WA95,"Spielzeug, Spiele usw., Sportgeräte",1570621000,824694000
Dänemark,WA96,Verschiedene Waren,674943000,658783000
Dänemark,WA97,"Kunstgegenstände, Sammlungsstücke",43327000,41751000
Dänemark,WA98,Vollständige Fabrikationsanlagen,41612000,9429000
Dänemark,WA99,Zusammenstellungen verschiedener Waren,3356342000,1670467000
Ecuador,WA01,Lebende Tiere,152000,67000
Ecuador,WA02,Fleisch,24000,0
Ecuador,WA03,"Fische, Krebs- und Weichtiere",77000,190956000
Ecuador,WA04,"Milch, Milcherzeugnisse, Eier, Honig",473000,6000
Ecuador,WA05,Andere Waren tierischen Ursprungs,25715000,83000
Ecuador,WA06,"Pflanzen, Waren des Blumenhandels",419000,203926000
Ecuador,WA07,"Gemüse, Pflanzen für Ernährung",5421000,237714000
Ecuador,WA08,Genießbare Früchte und Nüsse,448000,4294987000
Ecuador,WA09,"Kaffee, Tee, Mate, Gewürze",4692000,42161000
Ecuador,WA10,Getreide,7796000,4552000
Ecuador,WA11,"Müllereierzeugnisse, Malz usw.",6763000,16795000
Ecuador,WA12,"Ölsamen usw., Heilpflanzen usw.",7215000,3560000
Ecuador,WA13,"Schellack, Gummen, Harz, Pflanzensaft",8820000,929000
Ecuador,WA14,Flechtstoffe usw. pflanzlichen Ursprungs,0,551000
Ecuador,WA15,"Tierische und pflanzliche Fette, Öle, Wachs",1365000,90704000
Ecuador,WA16,"Zubereitungen von Fleisch, Fisch usw.",60000,1022727000
Ecuador,WA17,Zucker und Zuckerwaren,10007000,6805000
Ecuador,WA18,Kakao und Zubereitungen aus Kakao,17882000,1025371000
Ecuador,WA19,"Zubereitungen aus Getreide usw., Backwaren",3111000,1142000
Ecuador,WA20,"Zubereitungen von Gemüse, Früchten usw.",4501000,191594000
Ecuador,WA21,Verschiedene Lebensmittelzubereitungen,27048000,674403000
Ecuador,WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",28175000,218000
Ecuador,WA23,"Rückstände der Lebensmittelindustrie, Futter",8354000,18636000
Ecuador,WA24,Tabak,48000,125479000
Ecuador,WA25,"Salz, Schwefel, Steine, Erden usw.",35990000,52000
Ecuador,WA26,"Erze, Schlacken, Aschen",13000,237352000
Ecuador,WA27,Mineralische Brennstoffe usw.,59211000,5000
Ecuador,WA28,Anorganische chemische Erzeugnisse,134435000,184000
Ecuador,WA29,Organische chemische Erzeugnisse,183319000,837000
Ecuador,WA30,Pharmazeutische Erzeugnisse,758617000,269000
Ecuador,WA31,Düngemittel,165700000,0
Ecuador,WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",101964000,13972000
Ecuador,WA33,"Etherische Öle, Riech-, Schönheitsmittel",76113000,1326000
Ecuador,WA34,"Seifen, Waschmittel usw.",65810000,22000
Ecuador,WA35,"Eiweißstoffe, Klebstoffe, Enzyme",32957000,278000
Ecuador,WA36,"Sprengstoffe, pyrotechnische Artikel usw.",42000,0
Ecuador,WA37,Photochemische Erzeugnisse,12573000,1000
Ecuador,WA38,Verschiedene Erzeugnisse der Chemischen Industrie,299208000,2474000
Ecuador,WA39,Kunststoffe und Waren daraus,298277000,26088000
Ecuador,WA40,Kautschuk und Waren daraus,92778000,4396000
Ecuador,WA41,"Häute, Felle, Leder",0,757000
Ecuador,WA42,"Lederwaren, Sattlerwaren",5526000,791000
Ecuador,WA43,"Pelzfelle, künstliches Pelzwerk",60000,11000
Ecuador,WA44,"Holz, Holzwaren, Holzkohle",21678000,131089000
Ecuador,WA45,"Kork, Korkwaren",158000,0
Ecuador,WA46,"Flechtwaren, Korbmacherwaren",4000,151000
Ecuador,WA47,"Halbstoffe aus Holz usw., Papierabfall",8438000,0
Ecuador,WA48,"Papier, Pappe und Waren daraus",212144000,13970000
Ecuador,WA49,"Bücher, Zeitungen, Bilddrucke usw.",10414000,100000
Ecuador,WA50,Seide,5000,0
Ecuador,WA51,"Wolle, feine und grobe Tierhaare",154000,1000
Ecuador,WA52,Baumwolle,43000,0
Ecuador,WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",4000,1000
Ecuador,WA54,Synthetisches oder künstliches Filament,591000,8000
Ecuador,WA55,Synthetische oder künstliche Spinnfaser,80606000,0
Ecuador,WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",9068000,21000
Ecuador,WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",2024000,16000
Ecuador,WA58,"Spezialgewebe, Spitzen, Tapisserien",601000,37000
Ecuador,WA59,"Getränkte, bestrichene usw. Gewebe",7121000,870000
Ecuador,WA60,Gewirke und Gestricke,72000,0
Ecuador,WA61,"Bekleidung usw. aus Gewirken, Gestricken",3712000,29162000
Ecuador,WA62,"Andere Bekleidung, Bekleidungszubehör",9404000,585000
Ecuador,WA63,"Andere Konfektion, Spinnstoffwaren usw.",2232000,434000
Ecuador,WA64,"Schuhe, Gamaschen, ähnliche Waren",9732000,133000
Ecuador,WA65,Kopfbedeckungen und Teile davon,2227000,25285000
Ecuador,WA66,"Schirme, Gehstöcke usw., Peitschen",82000,0
Ecuador,WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",179000,24000
Ecuador,WA68,"Waren aus Steinen, Gips, Zement usw.",22502000,41000
Ecuador,WA69,Keramische Waren,16305000,75000
Ecuador,WA70,Glas und Glaswaren,13715000,20000
Ecuador,WA71,"Perlen, Edelsteine, Edelmetalle",1874000,13315000
Ecuador,WA72,Eisen und Stahl,337948000,2787000
Ecuador,WA73,Waren aus Eisen oder Stahl,77535000,662000
Ecuador,WA74,Kupfer und Waren daraus,5269000,9830000
Ecuador,WA75,Nickel und Waren daraus,471000,4000
Ecuador,WA76,Aluminium und Waren daraus,22874000,914000
Ecuador,WA78,Blei und Waren daraus,159000,0
Ecuador,WA79,Zink und Waren daraus,1417000,1000
Ecuador,WA80,Zinn und Waren daraus,14000,0
Ecuador,WA81,"Andere unedle Metalle, Cermets usw.",1325000,2000
Ecuador,WA82,"Werkzeuge, Schneidwaren, Essbestecke",51474000,485000
Ecuador,WA83,Verschiedene Waren aus unedlen Metallen,19826000,377000
Ecuador,WA84,"Maschinen, Apparate, mechanische Geräte",1849708000,13442000
Ecuador,WA85,Elektrotechnische Erzeugnisse,452249000,2992000
Ecuador,WA86,Schienenfahrzeuge,3487000,163000
Ecuador,WA87,"Kraftfahrzeuge, Landfahrzeuge",518777000,3120000
Ecuador,WA88,"Luftfahrzeuge, Raumfahrzeuge",176151000,9576000
Ecuador,WA89,Wasserfahrzeuge,12333000,0
Ecuador,WA90,"Optische, photografische usw. Erzeugnisse",722485000,5160000
Ecuador,WA91,Uhrmacherwaren,5242000,12000
Ecuador,WA92,Musikinstrumente,1371000,24000
Ecuador,WA93,Waffen und Munition,2812000,12000
Ecuador,WA94,"Möbel, Beleuchtungskörper usw.",25481000,199000
Ecuador,WA95,"Spielzeug, Spiele usw., Sportgeräte",3872000,56000
Ecuador,WA96,Verschiedene Waren,39338000,2616000
Ecuador,WA97,"Kunstgegenstände, Sammlungsstücke",238000,361000
Ecuador,WA98,Vollständige Fabrikationsanlagen,8020000,0
Ecuador,WA99,Zusammenstellungen verschiedener Waren,106829000,28987000
El Salvador,WA01,Lebende Tiere,0,446000
El Salvador,WA02,Fleisch,0,474000
El Salvador,WA03,"Fische, Krebs- und Weichtiere",0,31000
El Salvador,WA04,"Milch, Milcherzeugnisse, Eier, Honig",1848000,34407000
El Salvador,WA05,Andere Waren tierischen Ursprungs,11000,0
El Salvador,WA06,"Pflanzen, Waren des Blumenhandels",1484000,4791000
El Salvador,WA07,"Gemüse, Pflanzen für Ernährung",293000,40000
El Salvador,WA08,Genießbare Früchte und Nüsse,0,89000
El Salvador,WA09,"Kaffee, Tee, Mate, Gewürze",448000,526343000
El Salvador,WA10,Getreide,0,367000
El Salvador,WA11,"Müllereierzeugnisse, Malz usw.",14747000,4000
El Salvador,WA12,"Ölsamen usw., Heilpflanzen usw.",421000,242000
El Salvador,WA13,"Schellack, Gummen, Harz, Pflanzensaft",1444000,4539000
El Salvador,WA14,Flechtstoffe usw. pflanzlichen Ursprungs,0,0
El Salvador,WA15,"Tierische und pflanzliche Fette, Öle, Wachs",869000,69000
El Salvador,WA16,"Zubereitungen von Fleisch, Fisch usw.",26000,10263000
El Salvador,WA17,Zucker und Zuckerwaren,452000,5698000
El Salvador,WA18,Kakao und Zubereitungen aus Kakao,1284000,5000
El Salvador,WA19,"Zubereitungen aus Getreide usw., Backwaren",728000,5000
El Salvador,WA20,"Zubereitungen von Gemüse, Früchten usw.",886000,95000
El Salvador,WA21,Verschiedene Lebensmittelzubereitungen,20806000,75000
El Salvador,WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",5168000,205000
El Salvador,WA23,"Rückstände der Lebensmittelindustrie, Futter",767000,0
El Salvador,WA24,Tabak,21000,0
El Salvador,WA25,"Salz, Schwefel, Steine, Erden usw.",1233000,5000
El Salvador,WA26,"Erze, Schlacken, Aschen",6000,0
El Salvador,WA27,Mineralische Brennstoffe usw.,7200000,0
El Salvador,WA28,Anorganische chemische Erzeugnisse,16174000,45000
El Salvador,WA29,Organische chemische Erzeugnisse,45586000,23000
El Salvador,WA30,Pharmazeutische Erzeugnisse,143469000,71000
El Salvador,WA31,Düngemittel,7627000,0
El Salvador,WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",19023000,166000
El Salvador,WA33,"Etherische Öle, Riech-, Schönheitsmittel",20507000,301000
El Salvador,WA34,"Seifen, Waschmittel usw.",21336000,50000
El Salvador,WA35,"Eiweißstoffe, Klebstoffe, Enzyme",13524000,16000
El Salvador,WA36,"Sprengstoffe, pyrotechnische Artikel usw.",22000,0
El Salvador,WA37,Photochemische Erzeugnisse,5352000,0
El Salvador,WA38,Verschiedene Erzeugnisse der Chemischen Industrie,39783000,66000
El Salvador,WA39,Kunststoffe und Waren daraus,78062000,1607000
El Salvador,WA40,Kautschuk und Waren daraus,44468000,5272000
El Salvador,WA41,"Häute, Felle, Leder",42000,0
El Salvador,WA42,"Lederwaren, Sattlerwaren",1053000,296000
El Salvador,WA43,"Pelzfelle, künstliches Pelzwerk",25000,0
El Salvador,WA44,"Holz, Holzwaren, Holzkohle",1260000,950000
El Salvador,WA45,"Kork, Korkwaren",2000,0
El Salvador,WA46,"Flechtwaren, Korbmacherwaren",0,13000
El Salvador,WA47,"Halbstoffe aus Holz usw., Papierabfall",1707000,0
El Salvador,WA48,"Papier, Pappe und Waren daraus",68276000,166000
El Salvador,WA49,"Bücher, Zeitungen, Bilddrucke usw.",8443000,243000
El Salvador,WA50,Seide,0,0
El Salvador,WA51,"Wolle, feine und grobe Tierhaare",0,0
El Salvador,WA52,Baumwolle,3000,6095000
El Salvador,WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",0,0
El Salvador,WA54,Synthetisches oder künstliches Filament,316000,6000
El Salvador,WA55,Synthetische oder künstliche Spinnfaser,229000,2000
El Salvador,WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",557000,14000
El Salvador,WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",45000,0
El Salvador,WA58,"Spezialgewebe, Spitzen, Tapisserien",156000,27000
El Salvador,WA59,"Getränkte, bestrichene usw. Gewebe",2857000,0
El Salvador,WA60,Gewirke und Gestricke,77000,9000
El Salvador,WA61,"Bekleidung usw. aus Gewirken, Gestricken",648000,72954000
El Salvador,WA62,"Andere Bekleidung, Bekleidungszubehör",919000,4096000
El Salvador,WA63,"Andere Konfektion, Spinnstoffwaren usw.",588000,2453000
El Salvador,WA64,"Schuhe, Gamaschen, ähnliche Waren",189000,2091000
El Salvador,WA65,Kopfbedeckungen und Teile davon,289000,127000
El Salvador,WA66,"Schirme, Gehstöcke usw., Peitschen",28000,0
El Salvador,WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",11000,0
El Salvador,WA68,"Waren aus Steinen, Gips, Zement usw.",23969000,208000
El Salvador,WA69,Keramische Waren,2895000,7000
El Salvador,WA70,Glas und Glaswaren,4850000,2115000
El Salvador,WA71,"Perlen, Edelsteine, Edelmetalle",308000,491000
El Salvador,WA72,Eisen und Stahl,21520000,18000
El Salvador,WA73,Waren aus Eisen oder Stahl,28904000,364000
El Salvador,WA74,Kupfer und Waren daraus,5631000,124000
El Salvador,WA75,Nickel und Waren daraus,296000,0
El Salvador,WA76,Aluminium und Waren daraus,50793000,794000
El Salvador,WA78,Blei und Waren daraus,19000,0
El Salvador,WA79,Zink und Waren daraus,261000,0
El Salvador,WA80,Zinn und Waren daraus,219000,0
El Salvador,WA81,"Andere unedle Metalle, Cermets usw.",1533000,12000
El Salvador,WA82,"Werkzeuge, Schneidwaren, Essbestecke",15545000,4040000
El Salvador,WA83,Verschiedene Waren aus unedlen Metallen,3869000,23000
El Salvador,WA84,"Maschinen, Apparate, mechanische Geräte",456753000,9786000
El Salvador,WA85,Elektrotechnische Erzeugnisse,136721000,438232000
El Salvador,WA86,Schienenfahrzeuge,93000,28000
El Salvador,WA87,"Kraftfahrzeuge, Landfahrzeuge",99269000,92000
El Salvador,WA88,"Luftfahrzeuge, Raumfahrzeuge",748652000,325000
El Salvador,WA89,Wasserfahrzeuge,728000,0
El Salvador,WA90,"Optische, photografische usw. Erzeugnisse",194607000,1765000
El Salvador,WA91,Uhrmacherwaren,82000,0
El Salvador,WA92,Musikinstrumente,33000,0
El Salvador,WA93,Waffen und Munition,132000,246000
El Salvador,WA94,"Möbel, Beleuchtungskörper usw.",14945000,1994000
El Salvador,WA95,"Spielzeug, Spiele usw., Sportgeräte",524000,187000
El Salvador,WA96,Verschiedene Waren,10716000,7000
El Salvador,WA97,"Kunstgegenstände, Sammlungsstücke",9000,7000
El Salvador,WA98,Vollständige Fabrikationsanlagen,9000,0
El Salvador,WA99,Zusammenstellungen verschiedener Waren,418853000,9709000
Eritrea (ab 1994),WA01,Lebende Tiere,4819000,0
Eritrea (ab 1994),WA02,Fleisch,0,0
Eritrea (ab 1994),WA03,"Fische, Krebs- und Weichtiere",0,81000
Eritrea (ab 1994),WA04,"Milch, Milcherzeugnisse, Eier, Honig",5000,0
Eritrea (ab 1994),WA05,Andere Waren tierischen Ursprungs,108000,0
Eritrea (ab 1994),WA06,"Pflanzen, Waren des Blumenhandels",0,14000
Eritrea (ab 1994),WA07,"Gemüse, Pflanzen für Ernährung",9000,1000
Eritrea (ab 1994),WA08,Genießbare Früchte und Nüsse,0,13000
Eritrea (ab 1994),WA09,"Kaffee, Tee, Mate, Gewürze",0,18000
Eritrea (ab 1994),WA10,Getreide,50082000,0
Eritrea (ab 1994),WA11,"Müllereierzeugnisse, Malz usw.",10000,0
Eritrea (ab 1994),WA12,"Ölsamen usw., Heilpflanzen usw.",1119000,0
Eritrea (ab 1994),WA13,"Schellack, Gummen, Harz, Pflanzensaft",1238000,0
Eritrea (ab 1994),WA14,Flechtstoffe usw. pflanzlichen Ursprungs,0,0
Eritrea (ab 1994),WA15,"Tierische und pflanzliche Fette, Öle, Wachs",4000,0
Eritrea (ab 1994),WA16,"Zubereitungen von Fleisch, Fisch usw.",0,0
Eritrea (ab 1994),WA17,Zucker und Zuckerwaren,27000,0
Eritrea (ab 1994),WA18,Kakao und Zubereitungen aus Kakao,1000,0
Eritrea (ab 1994),WA19,"Zubereitungen aus Getreide usw., Backwaren",366000,0
Eritrea (ab 1994),WA20,"Zubereitungen von Gemüse, Früchten usw.",0,0
Eritrea (ab 1994),WA21,Verschiedene Lebensmittelzubereitungen,97000,0
Eritrea (ab 1994),WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",43000,709000
Eritrea (ab 1994),WA23,"Rückstände der Lebensmittelindustrie, Futter",0,0
Eritrea (ab 1994),WA24,Tabak,57000,0
Eritrea (ab 1994),WA25,"Salz, Schwefel, Steine, Erden usw.",16000,15000
Eritrea (ab 1994),WA26,"Erze, Schlacken, Aschen",0,5578000
Eritrea (ab 1994),WA27,Mineralische Brennstoffe usw.,15000,0
Eritrea (ab 1994),WA28,Anorganische chemische Erzeugnisse,701000,0
Eritrea (ab 1994),WA29,Organische chemische Erzeugnisse,1023000,0
Eritrea (ab 1994),WA30,Pharmazeutische Erzeugnisse,4967000,0
Eritrea (ab 1994),WA31,Düngemittel,724000,0
Eritrea (ab 1994),WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",501000,0
Eritrea (ab 1994),WA33,"Etherische Öle, Riech-, Schönheitsmittel",54000,14000
Eritrea (ab 1994),WA34,"Seifen, Waschmittel usw.",375000,0
Eritrea (ab 1994),WA35,"Eiweißstoffe, Klebstoffe, Enzyme",237000,0
Eritrea (ab 1994),WA36,"Sprengstoffe, pyrotechnische Artikel usw.",0,0
Eritrea (ab 1994),WA37,Photochemische Erzeugnisse,592000,0
Eritrea (ab 1994),WA38,Verschiedene Erzeugnisse der Chemischen Industrie,4935000,0
Eritrea (ab 1994),WA39,Kunststoffe und Waren daraus,2024000,186000
Eritrea (ab 1994),WA40,Kautschuk und Waren daraus,1870000,2000
Eritrea (ab 1994),WA41,"Häute, Felle, Leder",0,0
Eritrea (ab 1994),WA42,"Lederwaren, Sattlerwaren",24000,0
Eritrea (ab 1994),WA43,"Pelzfelle, künstliches Pelzwerk",0,0
Eritrea (ab 1994),WA44,"Holz, Holzwaren, Holzkohle",40000,1000
Eritrea (ab 1994),WA45,"Kork, Korkwaren",0,0
Eritrea (ab 1994),WA46,"Flechtwaren, Korbmacherwaren",6000,0
Eritrea (ab 1994),WA47,"Halbstoffe aus Holz usw., Papierabfall",0,0
Eritrea (ab 1994),WA48,"Papier, Pappe und Waren daraus",442000,2000
Eritrea (ab 1994),WA49,"Bücher, Zeitungen, Bilddrucke usw.",20352000,40000
Eritrea (ab 1994),WA50,Seide,0,0
Eritrea (ab 1994),WA51,"Wolle, feine und grobe Tierhaare",0,0
Eritrea (ab 1994),WA52,Baumwolle,79000,0
Eritrea (ab 1994),WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",0,0
Eritrea (ab 1994),WA54,Synthetisches oder künstliches Filament,55000,2000
Eritrea (ab 1994),WA55,Synthetische oder künstliche Spinnfaser,0,0
Eritrea (ab 1994),WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",64000,1000
Eritrea (ab 1994),WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",0,15000
Eritrea (ab 1994),WA58,"Spezialgewebe, Spitzen, Tapisserien",11000,0
Eritrea (ab 1994),WA59,"Getränkte, bestrichene usw. Gewebe",836000,5000
Eritrea (ab 1994),WA60,Gewirke und Gestricke,97000,1000
Eritrea (ab 1994),WA61,"Bekleidung usw. aus Gewirken, Gestricken",159000,40000
